Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
898,0.0066,0.0001,0.0000,0.8002,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000
899,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
900,0.0106,0.0004,0.0001,0.0298,0.0001,0.5449,0.0001,0.0006,0.0000,0.0000
901,0.9987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
902,0.1695,0.9903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
903,0.0001,0.9994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
904,0.3416,0.0003,0.0000,0.0001,0.0067,0.0186,0.0003,0.0010,0.0000,0.0001
905,0.1015,0.0000,0.0000,0.0000,0.0002,0.0064,0.0002,0.0020,0.0000,0.0000
906,0.7021,0.5960,0.0000,0.0036,0.0002,0.0000,0.0181,0.0000,0.0000,0.0000
907,0.0190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1776,0.0000,0.0000
908,0.0008,0.0000,0.0000,0.0000,0.0012,0.0001,0.0008,0.7400,0.0000,0.0024
909,0.9823,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
910,0.7785,0.0019,0.0012,0.0006,0.0000,0.0007,0.0001,0.0003,0.0000,0.0008
911,0.0612,0.0554,0.0001,0.0002,0.0568,0.0003,0.0001,0.0000,0.0000,0.0000
912,0.1290,0.0109,0.0004,0.0004,0.0156,0.0069,0.0006,0.0000,0.0013,0.0001
913,0.9077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
914,0.9983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
915,0.9978,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000
916,0.0009,0.0000,0.0000,0.0000,0.9511,0.0000,0.0000,0.0000,0.0000,0.0000
917,1.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
918,0.0008,0.0000,0.0000,0.9564,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000
919,0.0478,0.0008,0.0000,0.0129,0.0000,0.0027,0.0013,0.0001,0.0001,0.0001
920,0.9989,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
921,0.2775,0.0000,0.0000,0.0000,0.0019,0.0090,0.0000,0.0000,0.0000,0.0000
922,0.9983,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
923,0.9997,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
924,0.5053,0.0007,0.0000,0.0007,0.0100,0.0003,0.0000,0.0129,0.0000,0.0000
925,0.0061,0.3359,0.0000,0.0206,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000
926,0.0010,0.0009,0.9580,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000
927,0.9413,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
928,0.0015,0.0000,0.0000,0.0000,0.0001,0.2734,0.0087,0.0001,0.0000,0.0000
929,0.0003,0.0000,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0678
930,0.8557,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
931,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
932,0.9873,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
933,0.0000,0.9997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
934,0.0672,0.2063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
935,0.0000,0.0001,0.0001,0.0099,0.0000,0.0307,0.0000,0.0014,0.0002,0.0003
936,0.9986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
937,0.9507,0.2064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
938,0.4433,0.0081,0.0000,0.0010,0.1538,0.0000,0.0059,0.0001,0.0000,0.0002
939,0.0009,0.0075,0.0000,0.0011,0.0002,0.0001,0.0016,0.0004,0.0822,0.0286
940,0.3672,0.1650,0.0001,0.0001,0.0004,0.0033,0.0000,0.0000,0.0000,0.0000
941,0.0000,0.0000,0.0000,0.0001,0.7501,0.0000,0.0190,0.0000,0.0000,0.0000
942,0.9878,0.0423,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000
943,0.0003,0.0001,0.0000,0.1442,0.0023,0.0000,0.0023,0.0003,0.0000,0.0746
944,0.0000,0.0000,0.9507,0.0000,0.0000,0.0000,0.0001,0.0000,0.0004,0.0000
945,0.0002,0.7421,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
946,0.5873,0.1664,0.0436,0.0590,0.0558,0.0131,0.1025,0.0089,0.0020,0.0080
947,0.7943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
948,0.0010,0.0001,0.0009,0.0012,0.0001,0.0004,0.0001,0.0148,0.0005,0.4405
949,0.0000,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
950,0.0000,0.8779,0.0000,0.0003,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000
951,0.0026,0.2515,0.0000,0.0006,0.0000,0.0000,0.0291,0.0000,0.0000,0.0000
952,0.9504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
953,0.9944,0.0002,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
954,0.0251,0.0001,0.0001,0.0009,0.0002,0.0001,0.0000,0.0031,0.0000,0.4074
955,0.8985,0.0015,0.0000,0.0007,0.0004,0.0001,0.0001,0.0000,0.0000,0.0000
956,0.1016,0.0173,0.0027,0.0555,0.0044,0.0289,0.0128,0.0018,0.0001,0.0171
957,0.9927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
958,0.0993,0.0185,0.0012,0.0082,0.0009,0.0216,0.0309,0.0038,0.0037,0.0004
959,0.9999,0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
960,0.0321,0.0171,0.0142,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000
961,0.0000,0.9975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
962,0.0010,0.9905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
963,0.0000,0.0020,0.6036,0.0001,0.0000,0.0002,0.0000,0.0002,0.0001,0.0001
964,0.9977,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
965,0.0001,0.0000,0.0001,0.0000,0.0000,0.9815,0.0000,0.0000,0.0000,0.0000
966,0.1255,0.0000,0.0000,0.0000,0.0000,0.0041,0.0000,0.0000,0.0000,0.0000
967,0.1087,0.0741,0.0001,0.0027,0.0007,0.0033,0.0161,0.0005,0.0075,0.0001
968,0.1583,0.0000,0.0000,0.0000,0.0000,0.2103,0.0000,0.0001,0.0000,0.0000
969,0.0002,0.0000,0.0000,0.0000,0.2123,0.0000,0.0000,0.0000,0.0007,0.0025
970,0.0025,0.9954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
971,0.0231,0.0278,0.0001,0.3791,0.0012,0.0006,0.1230,0.0012,0.0001,0.0003
972,0.3788,0.0012,0.0082,0.0000,0.0003,0.0002,0.0000,0.0000,0.0001,0.0000
973,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
974,0.0000,0.0007,0.1350,0.0001,0.0008,0.0077,0.0000,0.0000,0.0153,0.0000
975,0.0000,0.0000,0.9735,0.0000,0.0000,0.0003,0.0000,0.0000,0.0001,0.0000
976,0.0000,0.0000,0.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
977,0.0169,0.0569,0.0000,0.0012,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000
978,0.0000,0.9995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
979,0.1550,0.2525,0.0000,0.0005,0.0000,0.0015,0.0001,0.0000,0.0002,0.0000
980,0.0108,0.3323,0.0069,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
981,0.0003,0.9946,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000
982,0.9950,0.0014,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
983,0.9572,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
984,0.3098,0.0138,0.0001,0.0034,0.0017,0.0031,0.0027,0.0006,0.0000,0.0008
985,0.2157,0.0001,0.0000,0.0000,0.0002,0.0006,0.0000,0.0178,0.0000,0.0001
986,0.9812,0.0006,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
987,0.0022,0.0000,0.0000,0.9407,0.0000,0.0024,0.0000,0.0000,0.0000,0.0003
988,0.0002,0.0000,0.0000,0.0000,0.0000,0.4136,0.0000,0.0279,0.0000,0.0004
989,0.0015,0.9429,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
990,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
991,0.0000,0.0132,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
992,0.9608,0.0009,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
993,0.0133,0.7359,0.0004,0.0001,0.0000,0.0001,0.0003,0.0001,0.0002,0.0000
994,0.9941,0.0002,0.0000,0.0000,0.0003,0.0000,0.0001,0.0000,0.0000,0.0000
995,0.0009,0.0035,0.0001,0.2369,0.0008,0.0001,0.0014,0.0003,0.0000,0.0022
996,0.1041,0.0001,0.0000,0.0016,0.0000,0.0015,0.0000,0.0000,0.0000,0.0000
997,0.0021,0.0010,0.0075,0.0000,0.0006,0.4188,0.0000,0.0066,0.0414,0.0019
998,0.0029,0.0007,0.0000,0.0022,0.0118,0.0686,0.0000,0.0000,0.0000,0.0000
999,0.0001,0.0060,0.9787,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1000,0.9992,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1001,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1002,0.0637,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.7246,0.0000,0.0000
1003,0.0075,0.0001,0.0000,0.0001,0.0039,0.0672,0.0000,0.0001,0.0000,0.0000
1004,0.0000,0.0000,0.8736,0.0000,0.0000,0.0000,0.0000,0.0000,0.0082,0.0000
1005,0.0024,0.1672,0.0001,0.0002,0.0364,0.0005,0.0003,0.0000,0.0003,0.0000
1006,0.9964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1007,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1008,0.9033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1009,0.9887,0.0074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1010,0.9485,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
1011,0.8321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
1012,0.0002,0.0002,0.0000,0.8484,0.0001,0.0289,0.0000,0.0000,0.0000,0.0000
1013,0.0042,0.0135,0.0005,0.0018,0.0006,0.0010,0.0014,0.0000,0.0000,0.0000
1014,0.9777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1015,0.0058,0.0062,0.0249,0.0076,0.0000,0.0402,0.0046,0.0001,0.0014,0.0001
1016,0.5427,0.0000,0.0000,0.0000,0.0003,0.0003,0.0000,0.0002,0.0000,0.0003
1017,0.9949,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1018,0.9462,0.0048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1019,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1020,0.6155,0.0141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1021,0.9959,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1022,0.0000,0.0004,0.9933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1023,0.9981,0.0117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1024,0.0445,0.0000,0.0000,0.0000,0.0001,0.0000,0.0004,0.0083,0.0000,0.0975
1025,0.0007,0.0000,0.0011,0.0001,0.0013,0.0113,0.0000,0.0892,0.0006,0.0097
1026,0.0589,0.2307,0.1060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1027,0.9441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
1028,0.2389,0.0003,0.0000,0.0087,0.0000,0.0001,0.0000,0.0000,0.0000,0.0060
1029,0.9935,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1030,0.7277,0.0057,0.0015,0.0005,0.0003,0.0006,0.0001,0.0001,0.0000,0.0000
1031,0.2187,0.0000,0.9404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1032,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1033,0.9946,0.0004,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000
1034,0.9235,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000
1035,0.9303,0.0175,0.0005,0.0000,0.0002,0.0000,0.0004,0.0000,0.0000,0.0000
1036,0.0002,0.0001,0.0000,0.5426,0.0001,0.0345,0.0002,0.0001,0.0002,0.0000
1037,0.0011,0.0271,0.0004,0.0074,0.0000,0.0029,0.0000,0.0000,0.0000,0.0000
1038,0.0000,0.0384,0.0241,0.0007,0.0292,0.0000,0.0002,0.0000,0.0000,0.0000
1039,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1040,0.0000,0.0000,0.0000,0.0000,0.0000,0.9969,0.0000,0.0000,0.0000,0.0000
1041,0.0093,0.0005,0.0001,0.1534,0.0000,0.0021,0.0000,0.0001,0.0000,0.0003
1042,0.5540,0.1559,0.0002,0.0004,0.0000,0.0007,0.0001,0.0001,0.0002,0.0000
1043,0.0023,0.0028,0.0000,0.0000,0.0000,0.0391,0.0000,0.0000,0.0000,0.0000
1044,0.0068,0.0004,0.0002,0.0140,0.0007,0.0004,0.0310,0.0007,0.0001,0.2797
1045,0.0000,0.0001,0.0000,0.0000,0.0074,0.0001,0.0000,0.0000,0.3772,0.0001
1046,0.6126,0.0003,0.0001,0.0002,0.0013,0.0009,0.0010,0.0044,0.0000,0.0051
1047,0.4614,0.0030,0.0002,0.0000,0.0000,0.0001,0.0000,0.0075,0.0000,0.0000
1048,0.1646,0.0031,0.4446,0.0011,0.0006,0.0001,0.0058,0.0006,0.0017,0.0005
1049,0.0006,0.0000,0.0000,0.0000,0.0000,0.4527,0.0000,0.0000,0.0000,0.0000
1050,0.4856,0.2378,0.0055,0.0083,0.0021,0.0209,0.0112,0.0285,0.0002,0.0036
1051,0.8322,0.0024,0.0001,0.0001,0.0026,0.0003,0.0005,0.0046,0.0000,0.0003
1052,0.9002,0.0559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1053,0.0154,0.8565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1054,0.0000,0.0000,0.4199,0.0000,0.0001,0.0000,0.0011,0.0000,0.0001,0.0000
1055,0.8630,0.5611,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1056,0.0019,0.0001,0.0060,0.0001,0.0000,0.0016,0.0000,0.0000,0.0005,0.0000
1057,0.6480,0.0000,0.0000,0.0000,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000
1058,0.5457,0.0595,0.0003,0.0040,0.0038,0.0010,0.0034,0.0098,0.0015,0.0002
1059,0.0038,0.0018,0.0001,0.7118,0.0002,0.0002,0.0031,0.0002,0.0000,0.2247
1060,0.9822,0.1621,0.0004,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000
1061,0.0000,0.0000,0.0000,0.0000,0.9940,0.0000,0.0000,0.0000,0.0000,0.0000
1062,0.1289,0.0525,0.0005,0.0013,0.0000,0.0002,0.0003,0.0009,0.0000,0.0000
1063,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1064,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1065,0.0005,0.8378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0017,0.0000
1066,0.9198,0.0002,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000
1067,0.3844,0.0001,0.0000,0.0001,0.0001,0.0002,0.0127,0.0001,0.0000,0.0000
1068,0.4690,0.0399,0.0016,0.0388,0.0375,0.0116,0.0282,0.0569,0.0023,0.0072
1069,0.9453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1070,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1071,0.0000,0.0006,0.0000,0.0214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1072,0.0518,0.0005,0.0003,0.0035,0.0000,0.0558,0.0003,0.0064,0.0000,0.0001
1073,0.0152,0.0086,0.0017,0.0076,0.1443,0.0122,0.0035,0.0032,0.0171,0.0117
1074,0.6631,0.0015,0.0003,0.0000,0.0000,0.0000,0.3128,0.0000,0.0000,0.0000
1075,0.0005,0.0002,0.0000,0.9390,0.0001,0.0000,0.0006,0.0000,0.0000,0.0004
1076,0.0014,0.0005,0.0000,0.0001,0.4293,0.0000,0.0039,0.0008,0.0193,0.0047
1077,0.0047,0.0005,0.0000,0.0168,0.0001,0.0000,0.1028,0.0000,0.0000,0.0028
1078,0.0090,0.0021,0.0000,0.2470,0.0019,0.0006,0.0068,0.0007,0.0000,0.0002
1079,0.0035,0.0132,0.0000,0.0014,0.0039,0.5329,0.0000,0.0000,0.0000,0.0000
1080,0.0040,0.0000,0.0000,0.0004,0.0000,0.0015,0.0000,0.1183,0.0000,0.0000
1081,0.6911,0.0010,0.0000,0.0000,0.0000,0.0000,0.0192,0.0000,0.0000,0.0000
1082,0.0187,0.9514,0.0026,0.0001,0.0000,0.0000,0.0012,0.0000,0.0003,0.0000
1083,0.9058,0.0022,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
1084,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1085,0.8168,0.0613,0.0004,0.0004,0.0000,0.0000,0.0004,0.0002,0.0003,0.0001
1086,0.9923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
1087,0.7862,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1088,0.0031,0.8883,0.0005,0.0062,0.0000,0.0000,0.0029,0.0000,0.0000,0.0000
1089,0.0937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0288,0.0003,0.0000,0.0002
1090,0.0000,0.0001,0.7739,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
1091,0.9675,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1092,0.5019,0.0000,0.0000,0.0001,0.0024,0.0000,0.0003,0.0006,0.0000,0.0001
1093,0.5870,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0001
1094,0.0939,0.0102,0.0000,0.0016,0.0000,0.0573,0.0001,0.0000,0.0024,0.0000
1095,0.0011,0.0002,0.0000,0.8298,0.0000,0.0157,0.0000,0.0000,0.0000,0.0000
1096,0.9951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1097,0.0001,0.9993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1098,0.9914,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1099,0.9999,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1100,0.4667,0.0018,0.0120,0.0014,0.0020,0.0008,0.0037,0.0054,0.0005,0.0874
1101,0.7318,0.2093,0.0006,0.0011,0.0010,0.0008,0.0018,0.0007,0.0005,0.0001
1102,0.0330,0.0001,0.0000,0.0000,0.0000,0.0030,0.0002,0.0002,0.0019,0.0000
1103,0.2587,0.0007,0.0000,0.0001,0.0013,0.0005,0.0005,0.0013,0.0000,0.0000
1104,0.9894,0.0058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1105,0.0001,0.9981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1106,0.0000,0.0001,0.0000,0.9117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1107,0.0021,0.0004,0.0000,0.7267,0.0000,0.0010,0.0000,0.0000,0.0000,0.0007
1108,0.0927,0.0001,0.0000,0.0018,0.0005,0.0001,0.0000,0.0000,0.0000,0.0000
1109,0.0001,0.8314,0.0010,0.0026,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000
1110,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1111,0.0008,0.0000,0.0000,0.0120,0.0000,0.0000,0.0000,0.0000,0.0000,0.7027
1112,0.9100,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1113,0.0003,0.0001,0.0000,0.0030,0.0000,0.5310,0.0000,0.0000,0.0000,0.0000
1114,0.5862,0.0084,0.0000,0.0142,0.0069,0.0076,0.0004,0.0004,0.0001,0.0000
1115,0.0081,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9590,0.0000,0.0000
1116,0.0070,0.0003,0.0000,0.0013,0.0004,0.6000,0.0000,0.0000,0.0000,0.0000
1117,0.0000,0.0000,0.9859,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1118,0.0000,0.0000,0.0003,0.0000,0.0000,0.0002,0.0000,0.0000,0.9878,0.0000
1119,0.9157,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1120,0.4067,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0002,0.0000,0.0002
1121,0.0753,0.9331,0.0045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1122,0.9854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1123,0.0013,0.9950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1124,0.0000,0.0000,0.0000,0.9776,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
1125,0.0036,0.0001,0.0000,0.1511,0.0031,0.0001,0.0254,0.0000,0.0000,0.0024
1126,0.3135,0.0274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1127,0.5665,0.1743,0.0001,0.0002,0.0001,0.0000,0.0672,0.0003,0.0000,0.0004
1128,0.8171,0.6466,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1129,0.0007,0.0000,0.0000,0.0000,0.9569,0.0000,0.0000,0.0002,0.0001,0.0004
1130,0.6119,0.0001,0.0000,0.0001,0.0000,0.0014,0.0000,0.0035,0.0000,0.0001
1131,0.4011,0.0202,0.0011,0.0564,0.0045,0.0021,0.0007,0.0000,0.0000,0.0002
1132,0.0288,0.0005,0.9268,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1133,0.0021,0.0001,0.0001,0.0002,0.0011,0.0003,0.0035,0.2759,0.0005,0.0295
1134,0.9714,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1135,0.6537,0.0001,0.0000,0.0000,0.0003,0.0000,0.0000,0.0006,0.0000,0.0001
1136,0.8841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
1137,0.0144,0.0023,0.0257,0.0037,0.0001,0.0364,0.0429,0.0003,0.0003,0.0004
1138,0.5701,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0001,0.0000
1139,0.0071,0.0008,0.0320,0.0002,0.0004,0.5098,0.0012,0.0001,0.0002,0.0000
1140,0.8196,0.0379,0.0000,0.0000,0.0001,0.0000,0.8362,0.0000,0.0000,0.0000
1141,0.9198,0.0082,0.0000,0.0001,0.0007,0.0001,0.0012,0.0007,0.0000,0.0000
1142,0.0042,0.0003,0.0000,0.0713,0.0000,0.0070,0.0000,0.0000,0.0000,0.0000
1143,0.2457,0.0139,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
1144,0.0023,0.9595,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
1145,0.2547,0.3690,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000
1146,0.0030,0.9995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1147,0.4809,0.0004,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000
1148,0.0046,0.8855,0.0025,0.0000,0.0002,0.0000,0.0038,0.0003,0.0000,0.0000
1149,0.0747,0.8947,0.0007,0.0004,0.0000,0.0000,0.0033,0.0000,0.0000,0.0000
1150,0.9923,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1151,0.4848,0.9498,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1152,0.3853,0.0041,0.0001,0.0016,0.0109,0.0020,0.0003,0.0001,0.0003,0.0001
1153,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1154,0.4220,0.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1155,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1156,0.9484,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1157,0.4582,0.0001,0.0024,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0053
1158,0.8878,0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1159,0.8923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1160,0.9998,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1161,0.8246,0.0068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1162,0.0001,0.2885,0.8083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
